key,state_name,district_name,crop_year,season,crop,area,min_rainfall,max_rainfall,mean_rainfall,annual_rainfall,production,yield,yield_class
Karnataka-Bellary-Jowar-2006-Rabi,Karnataka,Bellary,2006,Rabi,Jowar,17651.0,0.0,130.6,44.025,528.3,17696.0,1.003,Good
Karnataka-Bellary-Linseed-2006-Rabi,Karnataka,Bellary,2006,Rabi,Linseed,133.0,0.0,130.6,44.025,528.3,41.0,0.308,Very Good
Karnataka-Bellary-Maize-2006-Rabi,Karnataka,Bellary,2006,Rabi,Maize,871.0,0.0,130.6,44.025,528.3,2274.0,2.611,Good
Karnataka-Bellary-Moong(Green Gram)-2006-Rabi,Karnataka,Bellary,2006,Rabi,Moong(Green Gram),60.0,0.0,130.6,44.025,528.3,18.0,0.3,Good
Karnataka-Bellary-Other  Rabi pulses-2006-Rabi,Karnataka,Bellary,2006,Rabi,Other  Rabi pulses,2164.0,0.0,130.6,44.025,528.3,514.0,0.238,Good
Karnataka-Bellary-Rice-2006-Rabi,Karnataka,Bellary,2006,Rabi,Rice,2993.0,0.0,130.6,44.025,528.3,14299.0,4.777,Excellent
Karnataka-Bellary-Safflower-2006-Rabi,Karnataka,Bellary,2006,Rabi,Safflower,3765.0,0.0,130.6,44.025,528.3,1628.0,0.432,Poor
Karnataka-Bellary-Sunflower-2006-Rabi,Karnataka,Bellary,2006,Rabi,Sunflower,50126.0,0.0,130.6,44.025,528.3,16144.0,0.322,Poor
Karnataka-Bellary-Urad-2006-Rabi,Karnataka,Bellary,2006,Rabi,Urad,170.0,0.0,130.6,44.025,528.3,89.0,0.524,Very Good
Karnataka-Bellary-Wheat-2006-Rabi,Karnataka,Bellary,2006,Rabi,Wheat,889.0,0.0,130.6,44.025,528.3,798.0,0.898,Very Good
Karnataka-Bellary-Bajra-2006-Summer,Karnataka,Bellary,2006,Summer,Bajra,1166.0,0.0,130.6,44.025,528.3,1385.0,1.188,Very Good
Karnataka-Bellary-Jowar-2006-Summer,Karnataka,Bellary,2006,Summer,Jowar,947.0,0.0,130.6,44.025,528.3,2114.0,2.232,Excellent
Karnataka-Bellary-Maize-2006-Summer,Karnataka,Bellary,2006,Summer,Maize,1155.0,0.0,130.6,44.025,528.3,3701.0,3.204,Very Good
Karnataka-Bellary-Ragi-2006-Summer,Karnataka,Bellary,2006,Summer,Ragi,84.0,0.0,130.6,44.025,528.3,179.0,2.131,Very Good
Karnataka-Bellary-Rice-2006-Summer,Karnataka,Bellary,2006,Summer,Rice,36575.0,0.0,130.6,44.025,528.3,129221.0,3.533,Very Good
Karnataka-Bellary-Sunflower-2006-Summer,Karnataka,Bellary,2006,Summer,Sunflower,8395.0,0.0,130.6,44.025,528.3,7353.0,0.876,Poor
Karnataka-Bellary-Arecanut-2006-Whole Year,Karnataka,Bellary,2006,Whole Year,Arecanut,62.0,0.0,130.6,44.025,528.3,89.0,1.435,Poor
Karnataka-Bellary-Banana-2006-Whole Year,Karnataka,Bellary,2006,Whole Year,Banana,2295.0,0.0,130.6,44.025,528.3,25435.0,11.083,Poor
Karnataka-Bellary-Coconut -2006-Whole Year,Karnataka,Bellary,2006,Whole Year,Coconut,1251.0,0.0,130.6,44.025,528.3,5973.0,4.775,Poor
Karnataka-Bellary-Coriander-2006-Whole Year,Karnataka,Bellary,2006,Whole Year,Coriander,2602.0,0.0,130.6,44.025,528.3,525.0,0.202,Good
Karnataka-Bellary-Cotton(lint)-2006-Whole Year,Karnataka,Bellary,2006,Whole Year,Cotton(lint),19167.0,0.0,130.6,44.025,528.3,28963.0,1.511,Good
Karnataka-Bellary-Dry chillies-2006-Whole Year,Karnataka,Bellary,2006,Whole Year,Dry chillies,12714.0,0.0,130.6,44.025,528.3,19139.0,1.505,Poor
Karnataka-Bellary-Dry ginger-2006-Whole Year,Karnataka,Bellary,2006,Whole Year,Dry ginger,1.0,0.0,130.6,44.025,528.3,13.0,13.0,Poor
Karnataka-Bellary-Onion-2006-Whole Year,Karnataka,Bellary,2006,Whole Year,Onion,3577.0,0.0,130.6,44.025,528.3,23238.0,6.497,Good
Karnataka-Bellary-Sugarcane-2006-Whole Year,Karnataka,Bellary,2006,Whole Year,Sugarcane,3293.0,0.0,130.6,44.025,528.3,297193.0,90.25,Very Good
Karnataka-Bellary-Tobacco-2006-Whole Year,Karnataka,Bellary,2006,Whole Year,Tobacco,1069.0,0.0,130.6,44.025,528.3,476.0,0.445,Poor
Karnataka-Bellary-Arhar/Tur-2007-Kharif,Karnataka,Bellary,2007,Kharif,Arhar/Tur,9917.0,0.0,225.4,54.2,650.4,5398.0,0.544,Good
Karnataka-Bellary-Bajra-2007-Kharif,Karnataka,Bellary,2007,Kharif,Bajra,15855.0,0.0,225.4,54.2,650.4,13500.0,0.851,Good
Karnataka-Bellary-Castor seed-2007-Kharif,Karnataka,Bellary,2007,Kharif,Castor seed,184.0,0.0,225.4,54.2,650.4,123.0,0.668,Poor
Karnataka-Bellary-Dry chillies-2007-Kharif,Karnataka,Bellary,2007,Kharif,Dry chillies,14153.0,0.0,225.4,54.2,650.4,23489.0,1.66,Poor
Karnataka-Bellary-Groundnut-2007-Kharif,Karnataka,Bellary,2007,Kharif,Groundnut,57502.0,0.0,225.4,54.2,650.4,43233.0,0.752,Good
Karnataka-Bellary-Horse-gram-2007-Kharif,Karnataka,Bellary,2007,Kharif,Horse-gram,3825.0,0.0,225.4,54.2,650.4,3071.0,0.803,Very Good
Karnataka-Bellary-Jowar-2007-Kharif,Karnataka,Bellary,2007,Kharif,Jowar,38906.0,0.0,225.4,54.2,650.4,63379.0,1.629,Very Good
Karnataka-Bellary-Maize-2007-Kharif,Karnataka,Bellary,2007,Kharif,Maize,91886.0,0.0,225.4,54.2,650.4,260481.0,2.835,Good
Karnataka-Bellary-Moong(Green Gram)-2007-Kharif,Karnataka,Bellary,2007,Kharif,Moong(Green Gram),2835.0,0.0,225.4,54.2,650.4,439.0,0.155,Poor
Karnataka-Bellary-Niger seed-2007-Kharif,Karnataka,Bellary,2007,Kharif,Niger seed,554.0,0.0,225.4,54.2,650.4,208.0,0.375,Very Good
Karnataka-Bellary-Onion-2007-Kharif,Karnataka,Bellary,2007,Kharif,Onion,3213.0,0.0,225.4,54.2,650.4,20332.0,6.328,Good
Karnataka-Bellary-Other Kharif pulses-2007-Kharif,Karnataka,Bellary,2007,Kharif,Other Kharif pulses,1381.0,0.0,225.4,54.2,650.4,659.0,0.477,Poor
Karnataka-Bellary-Ragi-2007-Kharif,Karnataka,Bellary,2007,Kharif,Ragi,3766.0,0.0,225.4,54.2,650.4,2700.0,0.717,Poor
Karnataka-Bellary-Rice-2007-Kharif,Karnataka,Bellary,2007,Kharif,Rice,76597.0,0.0,225.4,54.2,650.4,283719.0,3.704,Very Good
Karnataka-Bellary-Sesamum-2007-Kharif,Karnataka,Bellary,2007,Kharif,Sesamum,4816.0,0.0,225.4,54.2,650.4,2219.0,0.461,Good
Karnataka-Bellary-Small millets-2007-Kharif,Karnataka,Bellary,2007,Kharif,Small millets,4640.0,0.0,225.4,54.2,650.4,1261.0,0.272,Poor
Karnataka-Bellary-Sunflower-2007-Kharif,Karnataka,Bellary,2007,Kharif,Sunflower,49902.0,0.0,225.4,54.2,650.4,18862.0,0.378,Poor
Karnataka-Bellary-Urad-2007-Kharif,Karnataka,Bellary,2007,Kharif,Urad,68.0,0.0,225.4,54.2,650.4,29.0,0.426,Good
Karnataka-Bellary-Bajra-2007-Rabi,Karnataka,Bellary,2007,Rabi,Bajra,435.0,0.0,225.4,54.2,650.4,504.0,1.159,Very Good
Karnataka-Bellary-Dry chillies-2007-Rabi,Karnataka,Bellary,2007,Rabi,Dry chillies,28.0,0.0,225.4,54.2,650.4,49.0,1.75,Poor
Karnataka-Bellary-Gram-2007-Rabi,Karnataka,Bellary,2007,Rabi,Gram,33878.0,0.0,225.4,54.2,650.4,18833.0,0.556,Good
Karnataka-Bellary-Groundnut-2007-Rabi,Karnataka,Bellary,2007,Rabi,Groundnut,10907.0,0.0,225.4,54.2,650.4,9460.0,0.867,Good
Karnataka-Bellary-Horse-gram-2007-Rabi,Karnataka,Bellary,2007,Rabi,Horse-gram,1145.0,0.0,225.4,54.2,650.4,520.0,0.454,Good
Karnataka-Bellary-Jowar-2007-Rabi,Karnataka,Bellary,2007,Rabi,Jowar,24631.0,0.0,225.4,54.2,650.4,41002.0,1.665,Very Good
Karnataka-Bellary-Linseed-2007-Rabi,Karnataka,Bellary,2007,Rabi,Linseed,35.0,0.0,225.4,54.2,650.4,14.0,0.4,Very Good
Karnataka-Bellary-Maize-2007-Rabi,Karnataka,Bellary,2007,Rabi,Maize,2886.0,0.0,225.4,54.2,650.4,9162.0,3.175,Very Good
Karnataka-Bellary-Moong(Green Gram)-2007-Rabi,Karnataka,Bellary,2007,Rabi,Moong(Green Gram),116.0,0.0,225.4,54.2,650.4,38.0,0.328,Good
Karnataka-Bellary-Onion-2007-Rabi,Karnataka,Bellary,2007,Rabi,Onion,156.0,0.0,225.4,54.2,650.4,1313.0,8.417,Good
Karnataka-Bellary-Other  Rabi pulses-2007-Rabi,Karnataka,Bellary,2007,Rabi,Other  Rabi pulses,2091.0,0.0,225.4,54.2,650.4,497.0,0.238,Good
Karnataka-Bellary-Rice-2007-Rabi,Karnataka,Bellary,2007,Rabi,Rice,367.0,0.0,225.4,54.2,650.4,1414.0,3.853,Very Good
Karnataka-Bellary-Safflower-2007-Rabi,Karnataka,Bellary,2007,Rabi,Safflower,3198.0,0.0,225.4,54.2,650.4,1972.0,0.617,Good
Karnataka-Bellary-Sunflower-2007-Rabi,Karnataka,Bellary,2007,Rabi,Sunflower,42833.0,0.0,225.4,54.2,650.4,16935.0,0.395,Poor
Karnataka-Bellary-Urad-2007-Rabi,Karnataka,Bellary,2007,Rabi,Urad,115.0,0.0,225.4,54.2,650.4,45.0,0.391,Good
Karnataka-Bellary-Wheat-2007-Rabi,Karnataka,Bellary,2007,Rabi,Wheat,1162.0,0.0,225.4,54.2,650.4,1226.0,1.055,Very Good
Karnataka-Bellary-Bajra-2007-Summer,Karnataka,Bellary,2007,Summer,Bajra,1574.0,0.0,225.4,54.2,650.4,1570.0,0.997,Very Good
Karnataka-Bellary-Dry chillies-2007-Summer,Karnataka,Bellary,2007,Summer,Dry chillies,45.0,0.0,225.4,54.2,650.4,152.0,3.378,Good
Karnataka-Bellary-Jowar-2007-Summer,Karnataka,Bellary,2007,Summer,Jowar,967.0,0.0,225.4,54.2,650.4,2303.0,2.382,Excellent
Karnataka-Bellary-Maize-2007-Summer,Karnataka,Bellary,2007,Summer,Maize,1416.0,0.0,225.4,54.2,650.4,4001.0,2.826,Good
Karnataka-Bellary-Onion-2007-Summer,Karnataka,Bellary,2007,Summer,Onion,476.0,0.0,225.4,54.2,650.4,2170.0,4.559,Poor
Karnataka-Bellary-Ragi-2007-Summer,Karnataka,Bellary,2007,Summer,Ragi,63.0,0.0,225.4,54.2,650.4,131.0,2.079,Very Good
Karnataka-Bellary-Rice-2007-Summer,Karnataka,Bellary,2007,Summer,Rice,40890.0,0.0,225.4,54.2,650.4,131492.0,3.216,Very Good
Karnataka-Bellary-Sunflower-2007-Summer,Karnataka,Bellary,2007,Summer,Sunflower,7283.0,0.0,225.4,54.2,650.4,7472.0,1.026,Poor
Karnataka-Bellary-Arecanut-2007-Whole Year,Karnataka,Bellary,2007,Whole Year,Arecanut,62.0,0.0,225.4,54.2,650.4,416.0,6.71,Excellent
Karnataka-Bellary-Banana-2007-Whole Year,Karnataka,Bellary,2007,Whole Year,Banana,1189.0,0.0,225.4,54.2,650.4,21821.0,18.352,Poor
Karnataka-Bellary-Coconut -2007-Whole Year,Karnataka,Bellary,2007,Whole Year,Coconut,1310.0,0.0,225.4,54.2,650.4,6670.0,5.092,Poor
Karnataka-Bellary-Coriander-2007-Whole Year,Karnataka,Bellary,2007,Whole Year,Coriander,3281.0,0.0,225.4,54.2,650.4,1241.0,0.378,Excellent
Karnataka-Bellary-Cotton(lint)-2007-Whole Year,Karnataka,Bellary,2007,Whole Year,Cotton(lint),26604.0,0.0,225.4,54.2,650.4,48546.0,1.825,Good
Karnataka-Bellary-Dry ginger-2007-Whole Year,Karnataka,Bellary,2007,Whole Year,Dry ginger,1.0,0.0,225.4,54.2,650.4,21.0,21.0,Excellent
Karnataka-Bellary-Sannhamp-2007-Whole Year,Karnataka,Bellary,2007,Whole Year,Sannhamp,81.0,0.0,225.4,54.2,650.4,20.0,0.247,Good
Karnataka-Bellary-Sugarcane-2007-Whole Year,Karnataka,Bellary,2007,Whole Year,Sugarcane,2402.0,0.0,225.4,54.2,650.4,203089.0,84.55,Good
Karnataka-Bellary-Tobacco-2007-Whole Year,Karnataka,Bellary,2007,Whole Year,Tobacco,245.0,0.0,225.4,54.2,650.4,104.0,0.424,Poor
Karnataka-Bellary-Turmeric-2007-Whole Year,Karnataka,Bellary,2007,Whole Year,Turmeric,4.0,0.0,225.4,54.2,650.4,31.0,7.75,Very Good
Karnataka-Bangalore Urban-Arhar/Tur-2000-Kharif,Karnataka,Bangalore Urban,2000,Kharif,Arhar/Tur,909.0,0.037,291.835,83.397,1000.767,411.0,0.452,Good
Karnataka-Bangalore Urban-Castor seed-2000-Kharif,Karnataka,Bangalore Urban,2000,Kharif,Castor seed,585.0,0.037,291.835,83.397,1000.767,749.0,1.28,Good
Karnataka-Bangalore Urban-Dry ginger-2000-Kharif,Karnataka,Bangalore Urban,2000,Kharif,Dry ginger,4.0,0.037,291.835,83.397,1000.767,47.0,11.75,Poor
Karnataka-Bangalore Urban-Groundnut-2000-Kharif,Karnataka,Bangalore Urban,2000,Kharif,Groundnut,382.0,0.037,291.835,83.397,1000.767,383.0,1.003,Good
Karnataka-Bangalore Urban-Horse-gram-2000-Kharif,Karnataka,Bangalore Urban,2000,Kharif,Horse-gram,1635.0,0.037,291.835,83.397,1000.767,1462.0,0.894,Very Good
Karnataka-Bangalore Urban-Maize-2000-Kharif,Karnataka,Bangalore Urban,2000,Kharif,Maize,1134.0,0.037,291.835,83.397,1000.767,3650.0,3.219,Very Good
Karnataka-Bangalore Urban-Moong(Green Gram)-2000-Kharif,Karnataka,Bangalore Urban,2000,Kharif,Moong(Green Gram),122.0,0.037,291.835,83.397,1000.767,51.0,0.418,Good
Karnataka-Bangalore Urban-Niger seed-2000-Kharif,Karnataka,Bangalore Urban,2000,Kharif,Niger seed,910.0,0.037,291.835,83.397,1000.767,224.0,0.246,Good
Karnataka-Bangalore Urban-Other Kharif pulses-2000-Kharif,Karnataka,Bangalore Urban,2000,Kharif,Other Kharif pulses,5621.0,0.037,291.835,83.397,1000.767,975.0,0.173,Poor
Karnataka-Bangalore Urban-Ragi-2000-Kharif,Karnataka,Bangalore Urban,2000,Kharif,Ragi,47486.0,0.037,291.835,83.397,1000.767,110132.0,2.319,Excellent
Karnataka-Bangalore Urban-Rice-2000-Kharif,Karnataka,Bangalore Urban,2000,Kharif,Rice,4483.0,0.037,291.835,83.397,1000.767,12073.0,2.693,Very Good
Karnataka-Bangalore Urban-Sesamum-2000-Kharif,Karnataka,Bangalore Urban,2000,Kharif,Sesamum,212.0,0.037,291.835,83.397,1000.767,87.0,0.41,Poor
Karnataka-Bangalore Urban-Small millets-2000-Kharif,Karnataka,Bangalore Urban,2000,Kharif,Small millets,75.0,0.037,291.835,83.397,1000.767,38.0,0.507,Good
Karnataka-Bangalore Urban-Sunflower-2000-Kharif,Karnataka,Bangalore Urban,2000,Kharif,Sunflower,10.0,0.037,291.835,83.397,1000.767,8.0,0.8,Poor
Karnataka-Bangalore Urban-Urad-2000-Kharif,Karnataka,Bangalore Urban,2000,Kharif,Urad,134.0,0.037,291.835,83.397,1000.767,52.0,0.388,Good
Karnataka-Bangalore Urban-Groundnut-2000-Rabi,Karnataka,Bangalore Urban,2000,Rabi,Groundnut,50.0,0.037,291.835,83.397,1000.767,55.0,1.1,Very Good
Karnataka-Bangalore Urban-Horse-gram-2000-Rabi,Karnataka,Bangalore Urban,2000,Rabi,Horse-gram,2589.0,0.037,291.835,83.397,1000.767,1535.0,0.593,Good
Karnataka-Bangalore Urban-Maize-2000-Rabi,Karnataka,Bangalore Urban,2000,Rabi,Maize,84.0,0.037,291.835,83.397,1000.767,212.0,2.524,Good
Karnataka-Bangalore Urban-Other  Rabi pulses-2000-Rabi,Karnataka,Bangalore Urban,2000,Rabi,Other  Rabi pulses,125.0,0.037,291.835,83.397,1000.767,14.0,0.112,Poor
Karnataka-Bangalore Urban-Ragi-2000-Rabi,Karnataka,Bangalore Urban,2000,Rabi,Ragi,175.0,0.037,291.835,83.397,1000.767,272.0,1.554,Very Good
Karnataka-Bangalore Urban-Rapeseed &Mustard-2000-Rabi,Karnataka,Bangalore Urban,2000,Rabi,Rapeseed &Mustard,890.0,0.037,291.835,83.397,1000.767,289.0,0.325,Very Good
Karnataka-Bangalore Urban-Maize-2000-Summer,Karnataka,Bangalore Urban,2000,Summer,Maize,230.0,0.037,291.835,83.397,1000.767,647.0,2.813,Good
Karnataka-Bangalore Urban-Ragi-2000-Summer,Karnataka,Bangalore Urban,2000,Summer,Ragi,362.0,0.037,291.835,83.397,1000.767,718.0,1.983,Very Good
Karnataka-Bangalore Urban-Rice-2000-Summer,Karnataka,Bangalore Urban,2000,Summer,Rice,2491.0,0.037,291.835,83.397,1000.767,6688.0,2.685,Very Good
Karnataka-Bangalore Urban-Arecanut-2000-Whole Year,Karnataka,Bangalore Urban,2000,Whole Year,Arecanut,81.0,0.037,291.835,83.397,1000.767,113.0,1.395,Poor
Karnataka-Bangalore Urban-Banana-2000-Whole Year,Karnataka,Bangalore Urban,2000,Whole Year,Banana,1359.0,0.037,291.835,83.397,1000.767,24982.0,18.383,Poor
Karnataka-Bangalore Urban-Coconut -2000-Whole Year,Karnataka,Bangalore Urban,2000,Whole Year,Coconut,2959.0,0.037,291.835,83.397,1000.767,13604.0,4.597,Poor
Karnataka-Bangalore Urban-Coriander-2000-Whole Year,Karnataka,Bangalore Urban,2000,Whole Year,Coriander,24.0,0.037,291.835,83.397,1000.767,4.0,0.167,Good
Karnataka-Bangalore Urban-Dry chillies-2000-Whole Year,Karnataka,Bangalore Urban,2000,Whole Year,Dry chillies,270.0,0.037,291.835,83.397,1000.767,293.0,1.085,Poor
Karnataka-Bangalore Urban-Onion-2000-Whole Year,Karnataka,Bangalore Urban,2000,Whole Year,Onion,120.0,0.037,291.835,83.397,1000.767,706.0,5.883,Good
Karnataka-Bangalore Urban-Potato-2000-Whole Year,Karnataka,Bangalore Urban,2000,Whole Year,Potato,192.0,0.037,291.835,83.397,1000.767,2963.0,15.432,Very Good
Karnataka-Bangalore Urban-Sugarcane-2000-Whole Year,Karnataka,Bangalore Urban,2000,Whole Year,Sugarcane,58.0,0.037,291.835,83.397,1000.767,5951.0,102.603,Very Good
Karnataka-Bangalore Urban-Arhar/Tur-2001-Kharif,Karnataka,Bangalore Urban,2001,Kharif,Arhar/Tur,553.0,0.117,165.144,60.986,731.834,169.0,0.306,Poor
Karnataka-Bangalore Urban-Castor seed-2001-Kharif,Karnataka,Bangalore Urban,2001,Kharif,Castor seed,465.0,0.117,165.144,60.986,731.834,344.0,0.74,Poor
Karnataka-Bangalore Urban-Groundnut-2001-Kharif,Karnataka,Bangalore Urban,2001,Kharif,Groundnut,223.0,0.117,165.144,60.986,731.834,138.0,0.619,Good
Karnataka-Bangalore Urban-Horse-gram-2001-Kharif,Karnataka,Bangalore Urban,2001,Kharif,Horse-gram,1086.0,0.117,165.144,60.986,731.834,574.0,0.529,Good
Karnataka-Bangalore Urban-Maize-2001-Kharif,Karnataka,Bangalore Urban,2001,Kharif,Maize,767.0,0.117,165.144,60.986,731.834,2100.0,2.738,Good
Karnataka-Bangalore Urban-Moong(Green Gram)-2001-Kharif,Karnataka,Bangalore Urban,2001,Kharif,Moong(Green Gram),45.0,0.117,165.144,60.986,731.834,12.0,0.267,Poor
Karnataka-Bangalore Urban-Niger seed-2001-Kharif,Karnataka,Bangalore Urban,2001,Kharif,Niger seed,635.0,0.117,165.144,60.986,731.834,157.0,0.247,Good
Karnataka-Bangalore Urban-Other Kharif pulses-2001-Kharif,Karnataka,Bangalore Urban,2001,Kharif,Other Kharif pulses,4974.0,0.117,165.144,60.986,731.834,845.0,0.17,Poor
Karnataka-Bangalore Urban-Ragi-2001-Kharif,Karnataka,Bangalore Urban,2001,Kharif,Ragi,47618.0,0.117,165.144,60.986,731.834,111399.0,2.339,Excellent
Karnataka-Bangalore Urban-Rice-2001-Kharif,Karnataka,Bangalore Urban,2001,Kharif,Rice,3753.0,0.117,165.144,60.986,731.834,7313.0,1.949,Good
Karnataka-Bangalore Urban-Sesamum-2001-Kharif,Karnataka,Bangalore Urban,2001,Kharif,Sesamum,56.0,0.117,165.144,60.986,731.834,21.0,0.375,Poor
Karnataka-Bangalore Urban-Small millets-2001-Kharif,Karnataka,Bangalore Urban,2001,Kharif,Small millets,91.0,0.117,165.144,60.986,731.834,52.0,0.571,Good
Karnataka-Bangalore Urban-Sunflower-2001-Kharif,Karnataka,Bangalore Urban,2001,Kharif,Sunflower,8.0,0.117,165.144,60.986,731.834,7.0,0.875,Poor
Karnataka-Bangalore Urban-Urad-2001-Kharif,Karnataka,Bangalore Urban,2001,Kharif,Urad,38.0,0.117,165.144,60.986,731.834,14.0,0.368,Good
Karnataka-Bangalore Urban-Horse-gram-2001-Rabi,Karnataka,Bangalore Urban,2001,Rabi,Horse-gram,1190.0,0.117,165.144,60.986,731.834,1060.0,0.891,Very Good
Karnataka-Bangalore Urban-Maize-2001-Rabi,Karnataka,Bangalore Urban,2001,Rabi,Maize,40.0,0.117,165.144,60.986,731.834,99.0,2.475,Good
Karnataka-Bangalore Urban-Other  Rabi pulses-2001-Rabi,Karnataka,Bangalore Urban,2001,Rabi,Other  Rabi pulses,176.0,0.117,165.144,60.986,731.834,22.0,0.125,Poor
Karnataka-Bangalore Urban-Ragi-2001-Rabi,Karnataka,Bangalore Urban,2001,Rabi,Ragi,152.0,0.117,165.144,60.986,731.834,208.0,1.368,Good
Karnataka-Bangalore Urban-Rapeseed &Mustard-2001-Rabi,Karnataka,Bangalore Urban,2001,Rabi,Rapeseed &Mustard,772.0,0.117,165.144,60.986,731.834,251.0,0.325,Very Good
Karnataka-Bangalore Urban-Maize-2001-Summer,Karnataka,Bangalore Urban,2001,Summer,Maize,118.0,0.117,165.144,60.986,731.834,310.0,2.627,Good
Karnataka-Bangalore Urban-Ragi-2001-Summer,Karnataka,Bangalore Urban,2001,Summer,Ragi,179.0,0.117,165.144,60.986,731.834,274.0,1.531,Very Good
Karnataka-Bangalore Urban-Rice-2001-Summer,Karnataka,Bangalore Urban,2001,Summer,Rice,1592.0,0.117,165.144,60.986,731.834,3271.0,2.055,Good
Karnataka-Bangalore Urban-Arecanut-2001-Whole Year,Karnataka,Bangalore Urban,2001,Whole Year,Arecanut,81.0,0.117,165.144,60.986,731.834,113.0,1.395,Poor
Karnataka-Bangalore Urban-Coconut -2001-Whole Year,Karnataka,Bangalore Urban,2001,Whole Year,Coconut,1959.0,0.117,165.144,60.986,731.834,7017.0,3.582,Poor
Karnataka-Bangalore Urban-Coriander-2001-Whole Year,Karnataka,Bangalore Urban,2001,Whole Year,Coriander,29.0,0.117,165.144,60.986,731.834,5.0,0.172,Good
Karnataka-Bangalore Urban-Dry chillies-2001-Whole Year,Karnataka,Bangalore Urban,2001,Whole Year,Dry chillies,260.0,0.117,165.144,60.986,731.834,766.0,2.946,Good
Karnataka-Bangalore Urban-Onion-2001-Whole Year,Karnataka,Bangalore Urban,2001,Whole Year,Onion,157.0,0.117,165.144,60.986,731.834,1143.0,7.28,Good
Karnataka-Bangalore Urban-Peas & beans (Pulses)-2001-Whole Year,Karnataka,Bangalore Urban,2001,Whole Year,Peas & beans (Pulses),121.0,0.117,165.144,60.986,731.834,942.0,7.785,Very Good
Karnataka-Bangalore Urban-Potato-2001-Whole Year,Karnataka,Bangalore Urban,2001,Whole Year,Potato,83.0,0.117,165.144,60.986,731.834,1149.0,13.843,Very Good
Karnataka-Bangalore Urban-Sugarcane-2001-Whole Year,Karnataka,Bangalore Urban,2001,Whole Year,Sugarcane,50.0,0.117,165.144,60.986,731.834,4038.0,80.76,Good
Karnataka-Bangalore Urban-Arhar/Tur-2002-Kharif,Karnataka,Bangalore Urban,2002,Kharif,Arhar/Tur,319.0,0.122,218.097,62.35,748.194,149.0,0.467,Good
Karnataka-Bangalore Urban-Castor seed-2002-Kharif,Karnataka,Bangalore Urban,2002,Kharif,Castor seed,308.0,0.122,218.097,62.35,748.194,284.0,0.922,Poor
Karnataka-Bangalore Urban-Groundnut-2002-Kharif,Karnataka,Bangalore Urban,2002,Kharif,Groundnut,81.0,0.122,218.097,62.35,748.194,46.0,0.568,Poor
Karnataka-Bangalore Urban-Horse-gram-2002-Kharif,Karnataka,Bangalore Urban,2002,Kharif,Horse-gram,2439.0,0.122,218.097,62.35,748.194,1928.0,0.79,Very Good
Karnataka-Bangalore Urban-Maize-2002-Kharif,Karnataka,Bangalore Urban,2002,Kharif,Maize,512.0,0.122,218.097,62.35,748.194,1278.0,2.496,Good
Karnataka-Bangalore Urban-Moong(Green Gram)-2002-Kharif,Karnataka,Bangalore Urban,2002,Kharif,Moong(Green Gram),16.0,0.122,218.097,62.35,748.194,1.0,0.062,Poor
Karnataka-Bangalore Urban-Niger seed-2002-Kharif,Karnataka,Bangalore Urban,2002,Kharif,Niger seed,360.0,0.122,218.097,62.35,748.194,89.0,0.247,Good
Karnataka-Bangalore Urban-Other Kharif pulses-2002-Kharif,Karnataka,Bangalore Urban,2002,Kharif,Other Kharif pulses,1209.0,0.122,218.097,62.35,748.194,389.0,0.322,Poor
Karnataka-Bangalore Urban-Ragi-2002-Kharif,Karnataka,Bangalore Urban,2002,Kharif,Ragi,32037.0,0.122,218.097,62.35,748.194,34515.0,1.077,Good
Karnataka-Bangalore Urban-Rice-2002-Kharif,Karnataka,Bangalore Urban,2002,Kharif,Rice,2393.0,0.122,218.097,62.35,748.194,4836.0,2.021,Good
Karnataka-Bangalore Urban-Sesamum-2002-Kharif,Karnataka,Bangalore Urban,2002,Kharif,Sesamum,7.0,0.122,218.097,62.35,748.194,3.0,0.429,Good
Karnataka-Bangalore Urban-Small millets-2002-Kharif,Karnataka,Bangalore Urban,2002,Kharif,Small millets,81.0,0.122,218.097,62.35,748.194,71.0,0.877,Very Good
Karnataka-Bangalore Urban-Sunflower-2002-Kharif,Karnataka,Bangalore Urban,2002,Kharif,Sunflower,7.0,0.122,218.097,62.35,748.194,5.0,0.714,Poor
Karnataka-Bangalore Urban-Urad-2002-Kharif,Karnataka,Bangalore Urban,2002,Kharif,Urad,13.0,0.122,218.097,62.35,748.194,2.0,0.154,Poor
Karnataka-Bangalore Urban-Gram-2002-Rabi,Karnataka,Bangalore Urban,2002,Rabi,Gram,6.0,0.122,218.097,62.35,748.194,4.0,0.667,Very Good
Karnataka-Bangalore Urban-Horse-gram-2002-Rabi,Karnataka,Bangalore Urban,2002,Rabi,Horse-gram,1502.0,0.122,218.097,62.35,748.194,1266.0,0.843,Very Good
Karnataka-Bangalore Urban-Maize-2002-Rabi,Karnataka,Bangalore Urban,2002,Rabi,Maize,125.0,0.122,218.097,62.35,748.194,320.0,2.56,Good
Karnataka-Bangalore Urban-Other  Rabi pulses-2002-Rabi,Karnataka,Bangalore Urban,2002,Rabi,Other  Rabi pulses,681.0,0.122,218.097,62.35,748.194,91.0,0.134,Good
Karnataka-Bangalore Urban-Ragi-2002-Rabi,Karnataka,Bangalore Urban,2002,Rabi,Ragi,349.0,0.122,218.097,62.35,748.194,548.0,1.57,Very Good
